*
*   This is the limb-darkening table.  It must be named
*                         LDTable.dat
*   
*   The limb darkening law is the four-parameter law advocated by
*   A. Claret (2000, A&A, 363, 1081):
*
*        I(mu) / I(1) =  1 - a1*(1 - mu**(1/2))
*                          - a2*(1 - mu**(1)  )
*                          - a3*(1 - mu**(3/2))
*                          - a4*(1 - mu**(2)  )
*
*   The file has the format:
*       
*       Tmin    Tmax    deltaT    =  The minimum and maximum temperature
*                                    and the temperature spacing.
*       gmin    gmax    deltag    =  The minimum and maximum LOG g
*                                    and the spacing in log g.
*        N    filter1  filter2  filter3  filter4  ...  filterN
*        T   log(g)   lambda    a1    a2    a3    a4
*        .     .        .       .     .     .     .
*        .     .        .       .     .     .     .
*        .     .        .       .     .     .     .
*                                                         
      3500 10000 250
      2.0 5.0 0.5
   8   U  B  V  R  I  J  H  K
  2.5  5250  U   0.5807  -0.8815   1.8391  -0.5961
  2.5  5250  B   0.4430  -0.2498   1.1134  -0.4129
  2.5  5250  V   0.5406  -0.1833   0.9153  -0.4385
  2.5  5250  R   0.6781  -0.4510   1.0583  -0.5008
  2.5  5250  I   0.8033  -0.7707   1.2497  -0.5630
  2.5  5250  J   0.5964  -0.0501   0.1366  -0.0965
  2.5  5250  H   0.7811  -0.0855  -0.2953   0.1663
  2.5  5250  K   0.6759  -0.1306  -0.1533   0.0956
  3.0  5250  U   0.6451  -1.0658   2.0524  -0.6790
  3.0  5250  B   0.5132  -0.4539   1.3837  -0.5399
  3.0  5250  V   0.5919  -0.3630   1.1524  -0.5412
  3.0  5250  R   0.7042  -0.5647   1.2141  -0.5665
  3.0  5250  I   0.8081  -0.8246   1.3304  -0.5953
  3.0  5250  J   0.5985  -0.0937   0.2196  -0.1371
  3.0  5250  H   0.7503  -0.0040  -0.3676   0.1876
  3.0  5250  K   0.6554  -0.0998  -0.1568   0.0878
  3.5  5250  U   0.7066  -1.2350   2.2150  -0.7279
  3.5  5250  B   0.5679  -0.6273   1.6106  -0.6421
  3.5  5250  V   0.6265  -0.4985   1.3311  -0.6148
  3.5  5250  R   0.7169  -0.6347   1.3101  -0.6036
  3.5  5250  I   0.8036  -0.8413   1.3582  -0.6027
  3.5  5250  J   0.6038  -0.1436   0.3080  -0.1790
  3.5  5250  H   0.7266   0.0470  -0.3927   0.1864
  3.5  5250  K   0.6503  -0.1197  -0.0952   0.0524
  4.0  5250  U   0.7577  -1.3498   2.2752  -0.7231
  4.0  5250  B   0.6037  -0.7436   1.7544  -0.7025
  4.0  5250  V   0.6421  -0.5732   1.4284  -0.6508
  4.0  5250  R   0.7143  -0.6518   1.3380  -0.6112
  4.0  5250  I   0.7892  -0.8215   1.3401  -0.5912
  4.0  5250  J   0.6015  -0.1610   0.3495  -0.1989
  4.0  5250  H   0.7167   0.0613  -0.3805   0.1726
  4.0  5250  K   0.6489  -0.1342  -0.0546   0.0301
  4.5  5250  U   0.7996  -1.4150   2.2632  -0.6911
  4.5  5250  B   0.6196  -0.7948   1.8172  -0.7303
  4.5  5250  V   0.6395  -0.5882   1.4570  -0.6622
  4.5  5250  R   0.6983  -0.6235   1.3181  -0.6045
  4.5  5250  I   0.7659  -0.7708   1.2912  -0.5717
  4.5  5250  J   0.5893  -0.1371   0.3362  -0.1966
  4.5  5250  H   0.7138   0.0708  -0.3802   0.1687
  4.5  5250  K   0.6434  -0.1159  -0.0696   0.0343
  5.0  5250  U   0.8370  -1.4484   2.2028  -0.6419
  5.0  5250  B   0.6265  -0.8189   1.8487  -0.7471
  5.0  5250  V   0.6309  -0.5891   1.4746  -0.6717
  5.0  5250  R   0.6779  -0.5840   1.2913  -0.5983
  5.0  5250  I   0.7407  -0.7168   1.2449  -0.5564
  5.0  5250  J   0.5696  -0.0861   0.2880  -0.1800
  5.0  5250  H   0.7105   0.0924  -0.4037   0.1764
  5.0  5250  K   0.6348  -0.0773  -0.1173   0.0535
  2.0  5500  U   0.3645  -0.2093   1.1760  -0.4413
  2.0  5500  B   0.2461   0.4141   0.2734  -0.0785
  2.0  5500  V   0.3690   0.5173  -0.0643  -0.0237
  2.0  5500  R   0.5281   0.1833   0.1610  -0.1217
  2.0  5500  I   0.6726  -0.2233   0.4857  -0.2477
  2.0  5500  J   0.5736   0.1394  -0.2339   0.0856
  2.0  5500  H   0.8782  -0.4341   0.0602   0.0420
  2.0  5500  K   0.7270  -0.2867  -0.0442   0.0739
  2.5  5500  U   0.4442  -0.4213   1.4451  -0.5577
  2.5  5500  B   0.3348   0.1941   0.5569  -0.2156
  2.5  5500  V   0.4351   0.2881   0.2571  -0.1729
  2.5  5500  R   0.5689  -0.0054   0.4472  -0.2553
  2.5  5500  I   0.6933  -0.3671   0.7193  -0.3564
  2.5  5500  J   0.5477   0.1628  -0.2055   0.0583
  2.5  5500  H   0.8096  -0.2190  -0.1818   0.1351
  2.5  5500  K   0.6572  -0.1004  -0.2290   0.1380
  3.0  5500  U   0.5293  -0.6747   1.7545  -0.6827
  3.0  5500  B   0.4166  -0.0458   0.8801  -0.3697
  3.0  5500  V   0.5003   0.0448   0.5945  -0.3249
  3.0  5500  R   0.6148  -0.2047   0.7308  -0.3810
  3.0  5500  I   0.7221  -0.5170   0.9363  -0.4501
  3.0  5500  J   0.5465   0.1134  -0.0990   0.0032
  3.0  5500  H   0.7548  -0.0635  -0.3388   0.1899
  3.0  5500  K   0.6233  -0.0369  -0.2594   0.1372
  3.5  5500  U   0.6133  -0.9406   2.0556  -0.7903
  3.5  5500  B   0.4906  -0.2927   1.2139  -0.5224
  3.5  5500  V   0.5596  -0.1915   0.9190  -0.4659
  3.5  5500  R   0.6564  -0.3881   0.9842  -0.4880
  3.5  5500  I   0.7465  -0.6411   1.1066  -0.5179
  3.5  5500  J   0.5577   0.0271   0.0506  -0.0686
  3.5  5500  H   0.7104   0.0502  -0.4314   0.2133
  3.5  5500  K   0.6048  -0.0230  -0.2270   0.1103
  4.0  5500  U   0.6825  -1.1486   2.2583  -0.8480
  4.0  5500  B   0.5443  -0.4740   1.4503  -0.6261
  4.0  5500  V   0.5952  -0.3355   1.1112  -0.5455
  4.0  5500  R   0.6753  -0.4738   1.0984  -0.5324
  4.0  5500  I   0.7530  -0.6862   1.1672  -0.5384
  4.0  5500  J   0.5679  -0.0344   0.1510  -0.1148
  4.0  5500  H   0.6953   0.0753  -0.4254   0.1999
  4.0  5500  K   0.6052  -0.0534  -0.1590   0.0745
  4.5  5500  U   0.7360  -1.2875   2.3528  -0.8559
  4.5  5500  B   0.5731  -0.5664   1.5672  -0.6777
  4.5  5500  V   0.6063  -0.3868   1.1838  -0.5761
  4.5  5500  R   0.6742  -0.4822   1.1161  -0.5393
  4.5  5500  I   0.7451  -0.6743   1.1587  -0.5332
  4.5  5500  J   0.5693  -0.0471   0.1760  -0.1261
  4.5  5500  H   0.6959   0.0671  -0.3985   0.1841
  4.5  5500  K   0.6061  -0.0583  -0.1455   0.0676
  5.0  5500  U   0.7815  -1.3796   2.3727  -0.8324
  5.0  5500  B   0.5877  -0.6127   1.6277  -0.7072
  5.0  5500  V   0.6038  -0.3959   1.2105  -0.5907
  5.0  5500  R   0.6627  -0.4587   1.1037  -0.5385
  5.0  5500  I   0.7288  -0.6362   1.1255  -0.5218
  5.0  5500  J   0.5618  -0.0258   0.1606  -0.1228
  5.0  5500  H   0.6962   0.0745  -0.4013   0.1825
  5.0  5500  K   0.6082  -0.0576  -0.1441   0.0659
  2.0  5750  U   0.2012   0.4396   0.4394  -0.2253
  2.0  5750  B   0.1673   0.7708  -0.1978   0.0956
  2.0  5750  V   0.3204   0.8272  -0.5717   0.2022
  2.0  5750  R   0.4668   0.5139  -0.3687   0.1151
  2.0  5750  I   0.5943   0.1262  -0.0471  -0.0135
  2.0  5750  J   0.5811   0.1797  -0.3858   0.1713
  2.0  5750  H   0.9224  -0.6322   0.2626  -0.0279
  2.0  5750  K   0.7358  -0.3506  -0.0111   0.0743
  2.5  5750  U   0.2855   0.2201   0.7183  -0.3462
  2.5  5750  B   0.2465   0.5913   0.0298  -0.0172
  2.5  5750  V   0.3609   0.6711  -0.3258   0.0789
  2.5  5750  R   0.4839   0.3848  -0.1349  -0.0037
  2.5  5750  I   0.5997   0.0125   0.1743  -0.1251
  2.5  5750  J   0.5287   0.2837  -0.4472   0.1784
  2.5  5750  H   0.8392  -0.3636  -0.0471   0.0938
  2.5  5750  K   0.6517  -0.1150  -0.2522   0.1597
  3.0  5750  U   0.3833  -0.0806   1.0997  -0.5054
  3.0  5750  B   0.3244   0.3686   0.3328  -0.1649
  3.0  5750  V   0.4190   0.4347   0.0242  -0.0862
  3.0  5750  R   0.5285   0.1671   0.1975  -0.1584
  3.0  5750  I   0.6330  -0.1760   0.4666  -0.2586
  3.0  5750  J   0.5130   0.2695  -0.3664   0.1279
  3.0  5750  H   0.7649  -0.1387  -0.2875   0.1816
  3.0  5750  K   0.5975   0.0143  -0.3558   0.1865
  3.5  5750  U   0.4825  -0.4108   1.5039  -0.6634
  3.5  5750  B   0.4006   0.1156   0.6808  -0.3276
  3.5  5750  V   0.4769   0.1948   0.3694  -0.2432
  3.5  5750  R   0.5728  -0.0366   0.4944  -0.2911
  3.5  5750  I   0.6654  -0.3394   0.7050  -0.3621
  3.5  5750  J   0.5154   0.2073  -0.2391   0.0622
  3.5  5750  H   0.7115   0.0086  -0.4242   0.2243
  3.5  5750  K   0.5730   0.0479  -0.3448   0.1673
  4.0  5750  U   0.5612  -0.6760   1.8079  -0.7714
  4.0  5750  B   0.4583  -0.0782   0.9430  -0.4483
  4.0  5750  V   0.5213   0.0161   0.6177  -0.3527
  4.0  5750  R   0.6075  -0.1831   0.6960  -0.3769
  4.0  5750  I   0.6876  -0.4423   0.8450  -0.4183
  4.0  5750  J   0.5292   0.1277  -0.1102   0.0020
  4.0  5750  H   0.6892   0.0505  -0.4334   0.2155
  4.0  5750  K   0.5730   0.0120  -0.2635   0.1241
  4.5  5750  U   0.6326  -0.9161   2.0536  -0.8427
  4.5  5750  B   0.5071  -0.2518   1.1751  -0.5519
  4.5  5750  V   0.5550  -0.1245   0.8133  -0.4372
  4.5  5750  R   0.6297  -0.2794   0.8293  -0.4323
  4.5  5750  I   0.7007  -0.5060   0.9314  -0.4510
  4.5  5750  J   0.5401   0.0680  -0.0132  -0.0425
  4.5  5750  H   0.6785   0.0638  -0.4152   0.1982
  4.5  5750  K   0.5753  -0.0154  -0.2057   0.0944
  5.0  5750  U   0.6889  -1.0833   2.1936  -0.8707
  5.0  5750  B   0.5296  -0.3212   1.2647  -0.5938
  5.0  5750  V   0.5633  -0.1613   0.8728  -0.4664
  5.0  5750  R   0.6308  -0.2877   0.8502  -0.4442
  5.0  5750  I   0.6979  -0.5037   0.9377  -0.4550
  5.0  5750  J   0.5414   0.0642  -0.0003  -0.0505
  5.0  5750  H   0.6785   0.0707  -0.4152   0.1950
  5.0  5750  K   0.5783  -0.0199  -0.1968   0.0898
  2.0  6000  U   0.0957   0.9789  -0.2459   0.0009
  2.0  6000  B   0.1190   1.0301  -0.5413   0.2162
  2.0  6000  V   0.2875   1.0492  -0.9344   0.3611
  2.0  6000  R   0.4170   0.7722  -0.7736   0.2925
  2.0  6000  I   0.5318   0.3945  -0.4484   0.1597
  2.0  6000  J   0.5757   0.2473  -0.5479   0.2542
  2.0  6000  H   0.9368  -0.6992   0.2919  -0.0245
  2.0  6000  K   0.7166  -0.3145  -0.0919   0.1177
  2.5  6000  U   0.1767   0.7854  -0.0129  -0.0978
  2.5  6000  B   0.1961   0.8686  -0.3571   0.1290
  2.5  6000  V   0.3273   0.8998  -0.7112   0.2528
  2.5  6000  R   0.4359   0.6412  -0.5479   0.1812
  2.5  6000  I   0.5383   0.2831  -0.2393   0.0565
  2.5  6000  J   0.5293   0.3281  -0.5813   0.2508
  2.5  6000  H   0.8529  -0.4501   0.0218   0.0768
  2.5  6000  K   0.6404  -0.1182  -0.2786   0.1802
  3.0  6000  U   0.2591   0.5423   0.2965  -0.2281
  3.0  6000  B   0.2588   0.7110  -0.1522   0.0274
  3.0  6000  V   0.3610   0.7532  -0.4797   0.1380
  3.0  6000  R   0.4594   0.4961  -0.3054   0.0626
  3.0  6000  I   0.5555   0.1467  -0.0065  -0.0549
  3.0  6000  J   0.4989   0.3648  -0.5659   0.2282
  3.0  6000  H   0.7794  -0.2306  -0.2114   0.1621
  3.0  6000  K   0.5843   0.0196  -0.3942   0.2126
  3.5  6000  U   0.3474   0.2439   0.6786  -0.3846
  3.5  6000  B   0.3192   0.5267   0.1025  -0.0973
  3.5  6000  V   0.4056   0.5630  -0.1937   0.0018
  3.5  6000  R   0.4965   0.3147  -0.0295  -0.0655
  3.5  6000  I   0.5848  -0.0116   0.2359  -0.1647
  3.5  6000  J   0.4916   0.3372  -0.4812   0.1794
  3.5  6000  H   0.7256  -0.0772  -0.3597   0.2105
  3.5  6000  K   0.5554   0.0733  -0.4118   0.2059
  4.0  6000  U   0.4360  -0.0917   1.1063  -0.5531
  4.0  6000  B   0.3821   0.2992   0.4266  -0.2513
  4.0  6000  V   0.4563   0.3397   0.1365  -0.1509
  4.0  6000  R   0.5411   0.1107   0.2681  -0.1989
  4.0  6000  I   0.6212  -0.1847   0.4851  -0.2724
  4.0  6000  J   0.5003   0.2559  -0.3317   0.1054
  4.0  6000  H   0.6855   0.0187  -0.4269   0.2234
  4.0  6000  K   0.5455   0.0621  -0.3500   0.1676
  4.5  6000  U   0.5121  -0.3777   1.4419  -0.6705
  4.5  6000  B   0.4349   0.1138   0.6774  -0.3655
  4.5  6000  V   0.4927   0.1925   0.3435  -0.2432
  4.5  6000  R   0.5683  -0.0030   0.4260  -0.2664
  4.5  6000  I   0.6396  -0.2673   0.5987  -0.3180
  4.5  6000  J   0.5124   0.1908  -0.2252   0.0555
  4.5  6000  H   0.6753   0.0310  -0.4085   0.2066
  4.5  6000  K   0.5497   0.0281  -0.2836   0.1344
  5.0  6000  U   0.5712  -0.5945   1.6809  -0.7482
  5.0  6000  B   0.4614   0.0269   0.7975  -0.4241
  5.0  6000  V   0.5066   0.1348   0.4346  -0.2883
  5.0  6000  R   0.5776  -0.0408   0.4870  -0.2965
  5.0  6000  I   0.6445  -0.2927   0.6415  -0.3378
  5.0  6000  J   0.5157   0.1763  -0.1957   0.0396
  5.0  6000  H   0.6686   0.0563  -0.4276   0.2103
  5.0  6000  K   0.5490   0.0304  -0.2772   0.1290
  2.0  6250  U   0.1125   1.1744  -0.5932   0.1248
  2.0  6250  B   0.1310   1.1308  -0.7183   0.2766
  2.0  6250  V   0.3107   1.0947  -1.0840   0.4343
  2.0  6250  R   0.4209   0.8645  -0.9822   0.3924
  2.0  6250  I   0.5193   0.5186  -0.6885   0.2721
  2.0  6250  J   0.6065   0.1998  -0.5674   0.2780
  2.0  6250  H   0.9488  -0.7628   0.3337  -0.0325
  2.0  6250  K   0.7156  -0.3455  -0.0687   0.1103
  2.5  6250  U   0.1455   1.1539  -0.5833   0.1179
  2.5  6250  B   0.1834   1.0498  -0.6473   0.2430
  2.5  6250  V   0.3150   1.0610  -1.0120   0.3931
  2.5  6250  R   0.4038   0.8525  -0.9070   0.3453
  2.5  6250  I   0.4918   0.5164  -0.6119   0.2232
  2.5  6250  J   0.5361   0.3596  -0.7020   0.3184
  2.5  6250  H   0.8663  -0.5241   0.0742   0.0662
  2.5  6250  K   0.6266  -0.1063  -0.3155   0.2009
  3.0  6250  U   0.2051   0.9966  -0.3886   0.0363
  3.0  6250  B   0.2311   0.9444  -0.5197   0.1785
  3.0  6250  V   0.3358   0.9558  -0.8391   0.3060
  3.0  6250  R   0.4152   0.7436  -0.7124   0.2486
  3.0  6250  I   0.4978   0.4131  -0.4199   0.1294
  3.0  6250  J   0.4996   0.4123  -0.7058   0.3045
  3.0  6250  H   0.7958  -0.3244  -0.1292   0.1382
  3.0  6250  K   0.5758   0.0100  -0.4063   0.2247
  3.5  6250  U   0.2658   0.7754  -0.0840  -0.0946
  3.5  6250  B   0.2703   0.8245  -0.3411   0.0838
  3.5  6250  V   0.3599   0.8198  -0.6084   0.1884
  3.5  6250  R   0.4377   0.5916  -0.4563   0.1236
  3.5  6250  I   0.5196   0.2585  -0.1638   0.0088
  3.5  6250  J   0.4761   0.4217  -0.6528   0.2651
  3.5  6250  H   0.7258  -0.1268  -0.3240   0.2042
  3.5  6250  K   0.5334   0.0975  -0.4567   0.2296
  4.0  6250  U   0.3427   0.4558   0.3503  -0.2741
  4.0  6250  B   0.3256   0.6153  -0.0329  -0.0671
  4.0  6250  V   0.4065   0.6034  -0.2794   0.0328
  4.0  6250  R   0.4828   0.3742  -0.1324  -0.0239
  4.0  6250  I   0.5580   0.0661   0.1198  -0.1161
  4.0  6250  J   0.4786   0.3530  -0.5116   0.1927
  4.0  6250  H   0.6793  -0.0141  -0.4076   0.2229
  4.0  6250  K   0.5183   0.0996  -0.4082   0.1963
  4.5  6250  U   0.4098   0.1726   0.7202  -0.4191
  4.5  6250  B   0.3729   0.4440   0.2082  -0.1814
  4.5  6250  V   0.4426   0.4497  -0.0536  -0.0722
  4.5  6250  R   0.5159   0.2308   0.0738  -0.1163
  4.5  6250  I   0.5839  -0.0521   0.2890  -0.1890
  4.5  6250  J   0.4880   0.2905  -0.4022   0.1393
  4.5  6250  H   0.6607   0.0253  -0.4210   0.2186
  4.5  6250  K   0.5179   0.0778  -0.3528   0.1662
  5.0  6250  U   0.4649  -0.0595   1.0063  -0.5228
  5.0  6250  B   0.4073   0.3327   0.3574  -0.2522
  5.0  6250  V   0.4670   0.3619   0.0711  -0.1311
  5.0  6250  R   0.5360   0.1600   0.1714  -0.1602
  5.0  6250  I   0.5993  -0.1094   0.3675  -0.2220
  5.0  6250  J   0.4998   0.2449  -0.3333   0.1073
  5.0  6250  H   0.6588   0.0266  -0.4044   0.2067
  5.0  6250  K   0.5253   0.0497  -0.3074   0.1449
  2.0  6500  U   0.2879   0.7598  -0.2301   0.0050
  2.0  6500  B   0.3506   0.2143   0.5137  -0.2373
  2.0  6500  V   0.4852   0.4144  -0.2763   0.1463
  2.0  6500  R   0.5412   0.4480  -0.5697   0.2797
  2.0  6500  I   0.5955   0.3002  -0.5444   0.2649
  2.0  6500  J   0.7031  -0.1514  -0.1890   0.1516
  2.0  6500  H   0.9858  -1.0016   0.6481  -0.1551
  2.0  6500  K   0.7540  -0.5373   0.1549   0.0303
  2.5  6500  U   0.2370   1.0791  -0.6235   0.1354
  2.5  6500  B   0.2151   1.0641  -0.7090   0.2565
  2.5  6500  V   0.3449   1.0503  -1.0657   0.4217
  2.5  6500  R   0.4200   0.8779  -1.0112   0.3980
  2.5  6500  I   0.4983   0.5599  -0.7372   0.2858
  2.5  6500  J   0.5686   0.2865  -0.6694   0.3155
  2.5  6500  H   0.8568  -0.5382   0.0808   0.0652
  2.5  6500  K   0.6274  -0.1613  -0.2401   0.1661
  3.0  6500  U   0.2356   1.1327  -0.6886   0.1568
  3.0  6500  B   0.2310   1.0697  -0.7340   0.2613
  3.0  6500  V   0.3271   1.0707  -1.0516   0.4025
  3.0  6500  R   0.3922   0.8942  -0.9686   0.3639
  3.0  6500  I   0.4682   0.5663  -0.6709   0.2411
  3.0  6500  J   0.5037   0.4312  -0.7862   0.3485
  3.0  6500  H   0.7809  -0.3188  -0.1519   0.1512
  3.0  6500  K   0.5524   0.0398  -0.4438   0.2396
  3.5  6500  U   0.2710   0.9968  -0.4913   0.0702
  3.5  6500  B   0.2574   0.9803  -0.5923   0.1831
  3.5  6500  V   0.3444   0.9432  -0.8298   0.2902
  3.5  6500  R   0.4093   0.7446  -0.7106   0.2386
  3.5  6500  I   0.4825   0.4223  -0.4222   0.1237
  3.5  6500  J   0.4737   0.4491  -0.7367   0.3103
  3.5  6500  H   0.7137  -0.1427  -0.3124   0.2019
  3.5  6500  K   0.5137   0.1077  -0.4677   0.2340
  4.0  6500  U   0.3196   0.7949  -0.2169  -0.0414
  4.0  6500  B   0.3055   0.8108  -0.3539   0.0673
  4.0  6500  V   0.3868   0.7544  -0.5535   0.1619
  4.0  6500  R   0.4499   0.5513  -0.4302   0.1133
  4.0  6500  I   0.5148   0.2579  -0.1837   0.0207
  4.0  6500  J   0.4786   0.3750  -0.5961   0.2407
  4.0  6500  H   0.6858  -0.0947  -0.3203   0.1916
  4.0  6500  K   0.5089   0.0822  -0.3978   0.1967
  4.5  6500  U   0.3567   0.6047   0.0548  -0.1527
  4.5  6500  B   0.3391   0.6849  -0.1701  -0.0237
  4.5  6500  V   0.4119   0.6361  -0.3714   0.0740
  4.5  6500  R   0.4743   0.4311  -0.2494   0.0302
  4.5  6500  I   0.5350   0.1499  -0.0209  -0.0513
  4.5  6500  J   0.4789   0.3360  -0.5126   0.1977
  4.5  6500  H   0.6591  -0.0318  -0.3612   0.1988
  4.5  6500  K   0.5007   0.0824  -0.3677   0.1768
  5.0  6500  U   0.3989   0.3965   0.3368  -0.2628
  5.0  6500  B   0.3745   0.5699  -0.0170  -0.0967
  5.0  6500  V   0.4414   0.5313  -0.2270   0.0066
  5.0  6500  R   0.5027   0.3297  -0.1143  -0.0294
  5.0  6500  I   0.5574   0.0648   0.0933  -0.0994
  5.0  6500  J   0.4917   0.2814  -0.4309   0.1606
  5.0  6500  H   0.6551  -0.0305  -0.3401   0.1843
  5.0  6500  K   0.5095   0.0447  -0.3074   0.1487
  2.0  6750  U   0.4601   0.1980   0.4246  -0.2566
  2.0  6750  B   0.3558  -0.0846   1.1909  -0.6189
  2.0  6750  V   0.5384  -0.0684   0.5821  -0.2782
  2.0  6750  R   0.6123  -0.0438   0.2173  -0.0837
  2.0  6750  I   0.6724  -0.1405   0.0977  -0.0138
  2.0  6750  J   0.7196  -0.3746   0.2005  -0.0346
  2.0  6750  H   0.9105  -0.9233   0.6738  -0.1950
  2.0  6750  K   0.7474  -0.6694   0.4154  -0.0977
  2.5  6750  U   0.4057   0.6919  -0.3130   0.0433
  2.5  6750  B   0.4346   0.2006   0.4224  -0.2118
  2.5  6750  V   0.5204   0.4204  -0.3511   0.1747
  2.5  6750  R   0.5400   0.5163  -0.7018   0.3338
  2.5  6750  I   0.5704   0.4013  -0.6988   0.3284
  2.5  6750  J   0.6733  -0.0570  -0.3303   0.2127
  2.5  6750  H   0.9172  -0.8287   0.4334  -0.0670
  2.5  6750  K   0.6709  -0.3411  -0.0554   0.1077
  3.0  6750  U   0.3456   0.9417  -0.5805   0.1233
  3.0  6750  B   0.2651   1.0438  -0.7278   0.2447
  3.0  6750  V   0.3587   1.0208  -1.0300   0.3946
  3.0  6750  R   0.4143   0.8722  -0.9934   0.3810
  3.0  6750  I   0.4835   0.5581  -0.7173   0.2702
  3.0  6750  J   0.5337   0.3396  -0.7087   0.3231
  3.0  6750  H   0.7675  -0.3448  -0.1051   0.1277
  3.0  6750  K   0.5536  -0.0296  -0.3390   0.1912
  3.5  6750  U   0.3410   0.9750  -0.6150   0.1345
  3.5  6750  B   0.2812   1.0127  -0.6896   0.2194
  3.5  6750  V   0.3613   0.9586  -0.9098   0.3312
  3.5  6750  R   0.4130   0.7984  -0.8443   0.3051
  3.5  6750  I   0.4774   0.4943  -0.5780   0.2003
  3.5  6750  J   0.4980   0.3892  -0.7115   0.3102
  3.5  6750  H   0.7139  -0.2064  -0.2322   0.1687
  3.5  6750  K   0.5162   0.0480  -0.3918   0.2027
  4.0  6750  U   0.3431   0.9378  -0.5403   0.1002
  4.0  6750  B   0.2974   0.9469  -0.5846   0.1617
  4.0  6750  V   0.3710   0.8674  -0.7499   0.2507
  4.0  6750  R   0.4232   0.6904  -0.6576   0.2154
  4.0  6750  I   0.4836   0.3979  -0.4059   0.1195
  4.0  6750  J   0.4756   0.3997  -0.6699   0.2802
  4.0  6750  H   0.6701  -0.0971  -0.3230   0.1949
  4.0  6750  K   0.4896   0.0953  -0.4112   0.2018
  4.5  6750  U   0.3507   0.8642  -0.4170   0.0480
  4.5  6750  B   0.3187   0.8699  -0.4738   0.1045
  4.5  6750  V   0.3890   0.7728  -0.6043   0.1805
  4.5  6750  R   0.4421   0.5848  -0.4968   0.1414
  4.5  6750  I   0.4973   0.3062  -0.2617   0.0549
  4.5  6750  J   0.4700   0.3769  -0.6063   0.2457
  4.5  6750  H   0.6436  -0.0351  -0.3649   0.2036
  4.5  6750  K   0.4809   0.0977  -0.3864   0.1850
  5.0  6750  U   0.3691   0.7289  -0.2090  -0.0377
  5.0  6750  B   0.3433   0.7794  -0.3423   0.0373
  5.0  6750  V   0.4119   0.6752  -0.4596   0.1104
  5.0  6750  R   0.4667   0.4767  -0.3415   0.0707
  5.0  6750  I   0.5182   0.2072  -0.1176  -0.0082
  5.0  6750  J   0.4745   0.3349  -0.5291   0.2078
  5.0  6750  H   0.6300  -0.0093  -0.3667   0.1967
  5.0  6750  K   0.4809   0.0810  -0.3462   0.1641
  2.0  7000  U   0.5670  -0.1170   0.7201  -0.3460
  2.0  7000  B   0.1904   0.3581   0.7552  -0.4716
  2.0  7000  V   0.4413   0.0707   0.5939  -0.3413
  2.0  7000  R   0.5805  -0.1336   0.5006  -0.2525
  2.0  7000  I   0.6952  -0.3896   0.5360  -0.2309
  2.0  7000  J   0.6895  -0.4076   0.3509  -0.1292
  2.0  7000  H   0.8160  -0.7435   0.5608  -0.1795
  2.0  7000  K   0.7469  -0.8115   0.7001  -0.2441
  2.5  7000  U   0.5641   0.0991   0.4158  -0.2508
  2.5  7000  B   0.3922   0.0486   0.9253  -0.5221
  2.5  7000  V   0.5385   0.0445   0.3884  -0.2045
  2.5  7000  R   0.5859   0.0961   0.0119  -0.0039
  2.5  7000  I   0.6299   0.0049  -0.0975   0.0630
  2.5  7000  J   0.6691  -0.2224  -0.0040   0.0511
  2.5  7000  H   0.8249  -0.7061   0.4103  -0.0872
  2.5  7000  K   0.6481  -0.4313   0.1602  -0.0030
  3.0  7000  U   0.4859   0.5866  -0.2613   0.0149
  3.0  7000  B   0.3809   0.6134  -0.1740   0.0143
  3.0  7000  V   0.4366   0.7631  -0.7686   0.3171
  3.0  7000  R   0.4584   0.7728  -0.9696   0.4094
  3.0  7000  I   0.5054   0.5454  -0.8044   0.3388
  3.0  7000  J   0.5744   0.2181  -0.6236   0.3108
  3.0  7000  H   0.7631  -0.3945  -0.0507   0.1126
  3.0  7000  K   0.5533  -0.0747  -0.2883   0.1737
  3.5  7000  U   0.4337   0.7824  -0.4766   0.0867
  3.5  7000  B   0.2945   1.0411  -0.7461   0.2304
  3.5  7000  V   0.3658   0.9848  -0.9701   0.3552
  3.5  7000  R   0.4133   0.8366  -0.9313   0.3453
  3.5  7000  I   0.4773   0.5230  -0.6556   0.2386
  3.5  7000  J   0.5093   0.3525  -0.6943   0.3081
  3.5  7000  H   0.6882  -0.1931  -0.2323   0.1650
  3.5  7000  K   0.5025   0.0306  -0.3511   0.1810
  4.0  7000  U   0.4059   0.8753  -0.5791   0.1263
  4.0  7000  B   0.3048   1.0153  -0.7170   0.2125
  4.0  7000  V   0.3682   0.9298  -0.8712   0.3052
  4.0  7000  R   0.4134   0.7716  -0.8076   0.2841
  4.0  7000  I   0.4711   0.4753  -0.5492   0.1859
  4.0  7000  J   0.4810   0.3918  -0.6982   0.2999
  4.0  7000  H   0.6530  -0.1041  -0.3079   0.1875
  4.0  7000  K   0.4774   0.0834  -0.3879   0.1901
  4.5  7000  U   0.3871   0.9095  -0.5983   0.1329
  4.5  7000  B   0.3166   0.9748  -0.6644   0.1842
  4.5  7000  V   0.3789   0.8574  -0.7580   0.2508
  4.5  7000  R   0.4233   0.6901  -0.6769   0.2234
  4.5  7000  I   0.4758   0.4079  -0.4318   0.1318
  4.5  7000  J   0.4694   0.3872  -0.6564   0.2741
  4.5  7000  H   0.6253  -0.0342  -0.3647   0.2040
