         3500   8000    250
         2.0   5.0   0.5
      8    U B V R I J H K
  5500  3.0  1.2748e+06  2.5237e+06  2.7322e+06  2.3123e+06  1.6540e+06  6.8427e+05  3.3784e+05  1.2141e+05
  5500  3.5  1.3059e+06  2.5201e+06  2.7276e+06  2.3101e+06  1.6524e+06  6.8445e+05  3.3986e+05  1.2190e+05
  5500  4.0  1.3186e+06  2.5173e+06  2.7254e+06  2.3110e+06  1.6524e+06  6.8494e+05  3.4195e+05  1.2238e+05
  5500  4.5  1.3116e+06  2.5101e+06  2.7224e+06  2.3142e+06  1.6546e+06  6.8582e+05  3.4396e+05  1.2286e+05
  5500  5.0  1.2817e+06  2.4967e+06  2.7192e+06  2.3207e+06  1.6591e+06  6.8709e+05  3.4598e+05  1.2335e+05
  5750  2.0  1.7080e+06  3.4109e+06  3.4023e+06  2.7736e+06  1.9206e+06  7.5195e+05  3.5073e+05  1.2645e+05
  5750  2.5  1.7807e+06  3.3810e+06  3.3791e+06  2.7601e+06  1.9154e+06  7.5155e+05  3.5327e+05  1.2708e+05
  5750  3.0  1.8452e+06  3.3526e+06  3.3602e+06  2.7492e+06  1.9121e+06  7.5115e+05  3.5478e+05  1.2793e+05
  5750  3.5  1.8951e+06  3.3312e+06  3.3481e+06  2.7430e+06  1.9100e+06  7.5118e+05  3.5708e+05  1.2847e+05
  5750  4.0  1.9259e+06  3.3120e+06  3.3402e+06  2.7406e+06  1.9095e+06  7.5162e+05  3.5930e+05  1.2896e+05
  5750  4.5  1.9346e+06  3.2946e+06  3.3389e+06  2.7451e+06  1.9129e+06  7.5314e+05  3.6171e+05  1.2947e+05
  5750  5.0  1.9111e+06  3.2722e+06  3.3366e+06  2.7513e+06  1.9178e+06  7.5464e+05  3.6391e+05  1.2996e+05
  6000  2.0  2.3544e+06  4.4965e+06  4.1398e+06  3.2541e+06  2.1846e+06  8.1789e+05  3.6667e+05  1.3238e+05
  6000  2.5  2.4487e+06  4.4294e+06  4.1012e+06  3.2373e+06  2.1810e+06  8.1813e+05  3.6945e+05  1.3319e+05
  6000  3.0  2.5332e+06  4.3646e+06  4.0682e+06  3.2224e+06  2.1781e+06  8.1819e+05  3.7211e+05  1.3389e+05
  6000  3.5  2.6071e+06  4.3074e+06  4.0421e+06  3.2101e+06  2.1756e+06  8.1808e+05  3.7456e+05  1.3447e+05
  6000  4.0  2.6668e+06  4.2622e+06  4.0252e+06  3.2045e+06  2.1767e+06  8.1886e+05  3.7725e+05  1.3504e+05
  6000  4.5  2.7010e+06  4.2240e+06  4.0159e+06  3.2050e+06  2.1801e+06  8.2014e+05  3.7983e+05  1.3556e+05
  6000  5.0  2.6992e+06  4.1851e+06  4.0103e+06  3.2089e+06  2.1852e+06  8.2159e+05  3.8215e+05  1.3603e+05
  6250  2.0  3.1127e+06  5.8046e+06  4.9693e+06  3.7706e+06  2.4544e+06  8.8333e+05  3.8282e+05  1.3783e+05
  6250  2.5  3.2209e+06  5.6884e+06  4.9155e+06  3.7526e+06  2.4541e+06  8.8460e+05  3.8600e+05  1.3881e+05
  6250  3.0  3.3280e+06  5.5761e+06  4.8660e+06  3.7334e+06  2.4525e+06  8.8535e+05  3.8910e+05  1.3969e+05
  6250  3.5  3.4309e+06  5.4716e+06  4.8215e+06  3.7167e+06  2.4524e+06  8.8580e+05  3.9208e+05  1.4041e+05
  6250  4.0  3.5265e+06  5.3844e+06  4.7889e+06  3.7055e+06  2.4537e+06  8.8673e+05  3.9513e+05  1.4107e+05
  6250  4.5  3.5945e+06  5.3128e+06  4.7667e+06  3.6987e+06  2.4562e+06  8.8759e+05  3.9791e+05  1.4161e+05
  6250  5.0  3.6309e+06  5.2480e+06  4.7506e+06  3.6977e+06  2.4615e+06  8.8892e+05  4.0061e+05  1.4211e+05
  6500  2.0  3.8980e+06  7.8658e+06  6.1170e+06  4.3663e+06  2.6960e+06  9.4873e+05  4.0215e+05  1.4242e+05
  6500  2.5  4.0967e+06  7.1845e+06  5.8342e+06  4.3083e+06  2.7346e+06  9.5120e+05  4.0271e+05  1.4447e+05
  6500  3.0  4.2223e+06  7.0018e+06  5.7619e+06  4.2866e+06  2.7372e+06  9.5277e+05  4.0594e+05  1.4545e+05
  6500  3.5  4.3571e+06  6.8382e+06  5.6982e+06  4.2651e+06  2.7391e+06  9.5447e+05  4.0965e+05  1.4589e+05
  6500  4.0  4.4876e+06  6.6936e+06  5.6420e+06  4.2454e+06  2.7411e+06  9.5528e+05  4.1292e+05  1.4655e+05
  6500  4.5  4.6008e+06  6.5724e+06  5.5973e+06  4.2297e+06  2.7430e+06  9.5598e+05  4.1616e+05  1.4711e+05
  6500  5.0  4.6888e+06  6.4667e+06  5.5626e+06  4.2192e+06  2.7465e+06  9.5708e+05  4.1922e+05  1.4760e+05
  6750  2.0  4.9180e+06  9.9710e+06  7.3002e+06  5.0318e+06  3.0031e+06  1.0192e+06  4.1841e+05  1.4770e+05
  6750  2.5  4.9480e+06  9.4818e+06  7.0781e+06  4.9369e+06  2.9767e+06  1.0155e+06  4.2039e+05  1.4812e+05
  6750  3.0  5.2216e+06  8.6751e+06  6.7698e+06  4.8837e+06  3.0304e+06  1.0213e+06  4.2345e+05  1.5088e+05
  6750  3.5  5.3782e+06  8.4175e+06  6.6745e+06  4.8554e+06  3.0352e+06  1.0229e+06  4.2686e+05  1.5179e+05
  6750  4.0  5.5410e+06  8.2026e+06  6.5903e+06  4.8258e+06  3.0370e+06  1.0239e+06  4.3054e+05  1.5254e+05
  6750  4.5  5.7039e+06  8.0119e+06  6.5137e+06  4.7961e+06  3.0368e+06  1.0239e+06  4.3392e+05  1.5308e+05
  6750  5.0  5.8558e+06  7.8487e+06  6.4512e+06  4.7738e+06  3.0395e+06  1.0246e+06  4.3734e+05  1.5360e+05
  7000  2.0  6.1173e+06  1.2521e+07  8.5440e+06  5.6901e+06  3.2966e+06  1.0840e+06  4.3327e+05  1.5232e+05
  7000  2.5  6.0853e+06  1.1787e+07  8.3608e+06  5.6462e+06  3.2967e+06  1.0872e+06  4.3708e+05  1.5361e+05
  7000  3.0  6.1299e+06  1.1126e+07  8.0742e+06  5.5287e+06  3.2717e+06  1.0821e+06  4.3886e+05  1.5442e+05
  7000  3.5  6.4869e+06  1.0257e+07  7.7709e+06  5.4898e+06  3.3378e+06  1.0918e+06  4.4434e+05  1.5765e+05
  7000  4.0  6.6763e+06  9.9294e+06  7.6495e+06  5.4500e+06  3.3425e+06  1.0930e+06  4.4809e+05  1.5850e+05
  7000  4.5  6.8801e+06  9.6481e+06  7.5379e+06  5.4092e+06  3.3432e+06  1.0929e+06  4.5177e+05  1.5914e+05
  7000  5.0  7.0923e+06  9.4086e+06  7.4416e+06  5.3746e+06  3.3460e+06  1.0935e+06  4.5564e+05  1.5970e+05
  7250  2.0  7.4939e+06  1.5411e+07  9.8596e+06  6.3543e+06  3.5826e+06  1.1456e+06  4.4792e+05  1.5698e+05
  7250  2.5  7.3987e+06  1.4528e+07  9.6980e+06  6.3484e+06  3.6045e+06  1.1538e+06  4.5263e+05  1.5885e+05
  7250  3.0  7.3628e+06  1.3615e+07  9.4553e+06  6.2775e+06  3.5991e+06  1.1547e+06  4.5563e+05  1.5992e+05
  7250  3.5  7.4391e+06  1.2809e+07  9.1263e+06  6.1521e+06  3.5814e+06  1.1509e+06  4.5835e+05  1.6094e+05
  7250  4.0  7.9000e+06  1.1893e+07  8.8148e+06  6.1125e+06  3.6524e+06  1.1616e+06  4.6535e+05  1.6431e+05
  7250  4.5  8.1401e+06  1.1491e+07  8.6621e+06  6.0615e+06  3.6573e+06  1.1623e+06  4.6932e+05  1.6512e+05
  7250  5.0  8.4074e+06  1.1156e+07  8.5314e+06  6.0157e+06  3.6611e+06  1.1627e+06  4.7364e+05  1.6577e+05
  7500  2.0  9.0719e+06  1.8246e+07  1.1172e+07  7.0237e+06  3.8708e+06  1.2059e+06  4.6275e+05  1.6165e+05
  7500  2.5  8.8682e+06  1.7599e+07  1.1092e+07  7.0430e+06  3.8973e+06  1.2162e+06  4.6753e+05  1.6371e+05
  7500  3.0  8.7793e+06  1.6503e+07  1.0887e+07  7.0243e+06  3.9205e+06  1.2232e+06  4.7195e+05  1.6548e+05
  7500  3.5  8.7800e+06  1.5428e+07  1.0574e+07  6.9235e+06  3.9119e+06  1.2221e+06  4.7484e+05  1.6646e+05
  7500  4.0  8.8921e+06  1.4487e+07  1.0202e+07  6.7871e+06  3.8988e+06  1.2191e+06  4.7845e+05  1.6747e+05
  7500  4.5  9.4967e+06  1.3563e+07  9.9008e+06  6.7575e+06  3.9789e+06  1.2319e+06  4.8708e+05  1.7108e+05
  7500  5.0  9.8014e+06  1.3095e+07  9.7208e+06  6.6945e+06  3.9831e+06  1.2319e+06  4.9149e+05  1.7179e+05
  7750  2.0  1.0898e+07  2.1141e+07  1.2496e+07  7.7039e+06  4.1659e+06  1.2668e+06  4.7851e+05  1.6659e+05
  7750  2.5  1.0543e+07  2.0530e+07  1.2446e+07  7.7301e+06  4.1900e+06  1.2770e+06  4.8272e+05  1.6857e+05
  7750  3.0  1.0351e+07  1.9696e+07  1.2334e+07  7.7435e+06  4.2234e+06  1.2868e+06  4.8755e+05  1.7054e+05
  7750  3.5  1.0294e+07  1.8396e+07  1.2081e+07  7.7057e+06  4.2440e+06  1.2921e+06  4.9168e+05  1.7214e+05
  7750  4.0  1.0318e+07  1.7167e+07  1.1695e+07  7.5705e+06  4.2290e+06  1.2883e+06  4.9440e+05  1.7296e+05
  7750  4.5  1.0571e+07  1.6189e+07  1.1343e+07  7.4615e+06  4.2397e+06  1.2898e+06  5.0003e+05  1.7428e+05
  7750  5.0  1.1287e+07  1.5242e+07  1.1010e+07  7.4116e+06  4.3121e+06  1.3012e+06  5.0951e+05  1.7802e+05
  8000  2.0  1.3039e+07  2.4104e+07  1.3822e+07  8.3869e+06  4.4678e+06  1.3273e+06  4.9535e+05  1.7170e+05
  8000  2.5  1.2488e+07  2.3535e+07  1.3802e+07  8.4204e+06  4.4862e+06  1.3372e+06  4.9858e+05  1.7354e+05
  8000  3.0  1.2110e+07  2.2746e+07  1.3738e+07  8.4442e+06  4.5146e+06  1.3468e+06  5.0249e+05  1.7540e+05
  8000  3.5  1.1927e+07  2.1678e+07  1.3591e+07  8.4511e+06  4.5531e+06  1.3563e+06  5.0734e+05  1.7730e+05
  8000  4.0  1.1937e+07  2.0174e+07  1.3268e+07  8.3837e+06  4.5714e+06  1.3594e+06  5.1175e+05  1.7895e+05
  8000  4.5  1.2073e+07  1.8832e+07  1.2818e+07  8.2323e+06  4.5652e+06  1.3569e+06  5.1594e+05  1.7998e+05
  8000  5.0  1.2842e+07  1.7608e+07  1.2398e+07  8.1556e+06  4.6396e+06  1.3695e+06  5.2679e+05  1.8372e+05
